Código AMIE|Nombre de la Institución Educativa|Código División Política Administrativa Provincia|Provincia|Código División Política Administrativa  Cantón|Cantón|Código División Política Administrativa  Parroquia|Parroquia|Zona Administrativa|Denominación del Distrito|Código de Distrito|Código de Circuito Educativo| Unidad Administrativa Circuital (propuesta de ubicación)|Casos excepcionales|Sostenimiento|Régimen Escolar|Jurisdicción|Tipo de Educación|Modalidad|Jornada|Nivel|Etnia|Nacionalidad|Pueblo|Institución Educativa georeferenciada|Institución responsable|Acceso (terrestre/ aéreo/fluvial)|Número de estudiantes|Número de docentes|Estado
11H01242|SEGUNDO VICENTE CARRION ORTEGA|11|LOJA|1109|PALTAS|110958|CASANGA|Zona 7|PALTAS|11D03|11D03C02||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|5|1|Activa
11H01243|JUAN RAMON JIMENEZ|11|LOJA|1109|PALTAS|110958|CASANGA|Zona 7|PALTAS|11D03|11D03C02||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|72|9|Activa
11H01244|COLEGIO NACIONAL MACANDAMINE|11|LOJA|1109|PALTAS|110958|CASANGA|Zona 7|PALTAS|11D03|11D03C02||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|74|9|Activa
11H01245|CORINA PARRAL DE VELASCO IBARRA|11|LOJA|1109|PALTAS|110958|CASANGA|Zona 7|PALTAS|11D03|11D03C02||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|32|3|Activa
11H01247|19 DE SEPTIEMBRE|11|LOJA|1109|PALTAS|110958|CASANGA|Zona 7|PALTAS|11D03|11D03C02||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|15|1|Activa
11H01250|FILOMENO ALVERTANO VALAREZO ROMAN|11|LOJA|1109|PALTAS|110959|YAMANA|Zona 7|PALTAS|11D03|11D03C02||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|14|1|Activa
11H01251|BERMEO VASQUEZ|11|LOJA|1109|PALTAS|110959|YAMANA|Zona 7|PALTAS|11D03|11D03C02||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|92|9|Activa
11H01255|DR. JUAN FRANCISCO ONTANEDA|11|LOJA|1109|PALTAS|110959|YAMANA|Zona 7|PALTAS|11D03|11D03C02||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|13|1|Activa
11H01761|JORGE GUILLERMO ARMIJOS|11|LOJA|1109|PALTAS|110958|CASANGA|Zona 7|PALTAS|11D03|11D03C02||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|72|8|Activa
11H01249|MONSEÑOR FRANCISCO VALDIVIESO ALVARADO|11|LOJA|1109|PALTAS|110959|YAMANA|Zona 7|PALTAS|11D03|11D03C02|SI|0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|63|10|Activa
11H01254|ESCUELA FRANCISCO CELI BARBA SEDE RED ESCOLAR RURAL YAMANA|11|LOJA|1109|PALTAS|110959|YAMANA|Zona 7|PALTAS|11D03|11D03C02|SI|0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|21|6|Activa
11H01246|VENTURA ENCALADA BARRAGAN|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C02||1|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|8|1|Activa
11H01806|ALFREDO VERA|11|LOJA|1109|PALTAS|110951|CANGONAMA|Zona 7|PALTAS|11D03|11D03C03||0|Fiscal|SIERRA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica y Artesanal P.P|Mestiza|No aplica|No Aplica|NO|0|Terrestre|9|2|Activa
11H01767|DARIO BENAVIDES |11|LOJA|1109|PALTAS|110954|LAURO GUERRERO|Zona 7|PALTAS|11D03|11D03C03||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|0|Terrestre|11|1|Activa
11H01779|ANDRES F.CORDOVA|11|LOJA|1109|PALTAS|110954|LAURO GUERRERO|Zona 7|PALTAS|11D03|11D03C03||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|0|Terrestre|12|1|Activa
11H01203|BUENOS AIRES|11|LOJA|1109|PALTAS|110954|LAURO GUERRERO|Zona 7|PALTAS|11D03|11D03C03||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|129|13|Activa
11H01204|CANONIGO BOLIVAR BAILON MORALES|11|LOJA|1109|PALTAS|110954|LAURO GUERRERO|Zona 7|PALTAS|11D03|11D03C03||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|27|3|Activa
11H01206|LUIS CLEMENTE CUEVA|11|LOJA|1109|PALTAS|110954|LAURO GUERRERO|Zona 7|PALTAS|11D03|11D03C03||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|13|1|Activa
11H01207|ESCUELA RUMICHACA|11|LOJA|1109|PALTAS|110954|LAURO GUERRERO|Zona 7|PALTAS|11D03|11D03C03||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|18|2|Activa
11H01208|EZEQUIEL MANUEL GUAMAN SARAGURO|11|LOJA|1109|PALTAS|110954|LAURO GUERRERO|Zona 7|PALTAS|11D03|11D03C03||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|5|1|Activa
11H01209|HECTOR LARA ZAMBRANO|11|LOJA|1109|PALTAS|110954|LAURO GUERRERO|Zona 7|PALTAS|11D03|11D03C03||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|33|2|Activa
11H01169|TECNICO AGROPECUARIO FRONTERA SUR|11|LOJA|1109|PALTAS|110951|CANGONAMA|Zona 7|PALTAS|11D03|11D03C03||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|57|9|Activa
11H01170|APARICIO BRAVO|11|LOJA|1109|PALTAS|110951|CANGONAMA|Zona 7|PALTAS|11D03|11D03C03||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|25|2|Activa
11H01171|CELSO FELIPE ATARIHUANA|11|LOJA|1109|PALTAS|110951|CANGONAMA|Zona 7|PALTAS|11D03|11D03C03||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|16|2|Activa
11H01172|ESCUELA DANIEL ALVAREZ BURNEO|11|LOJA|1109|PALTAS|110951|CANGONAMA|Zona 7|PALTAS|11D03|11D03C03||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|6|1|Activa
11H01173|ISAURO DE JESUS DIAZ DIAZ|11|LOJA|1109|PALTAS|110951|CANGONAMA|Zona 7|PALTAS|11D03|11D03C03||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|9|1|Activa
11H01176|VICTOR MANUEL REYES AZANZA|11|LOJA|1109|PALTAS|110951|CANGONAMA|Zona 7|PALTAS|11D03|11D03C03||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|59|7|Activa
11H01177|PEDRO VICTOR FALCONI|11|LOJA|1109|PALTAS|110951|CANGONAMA|Zona 7|PALTAS|11D03|11D03C03||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|14|1|Activa
11H01200|COLEGIO TECNICO AGROPECUARIO TCNEL. LAURO GUERRERO|11|LOJA|1109|PALTAS|110954|LAURO GUERRERO|Zona 7|PALTAS|11D03|11D03C03|SI|0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|89|13|Activa
11H01201|DOMINGO FAUSTINO SARMIENTO|11|LOJA|1109|PALTAS|110954|LAURO GUERRERO|Zona 7|PALTAS|11D03|11D03C03|SI|0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|68|6|Activa
11H01793|DEMOSTENES|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|0|Terrestre|20|1|Activa
11H01805|ISAURO BORRERO RIOFRIO|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|0|Terrestre|13|1|Activa
11H01867|LAURA PIEDRA|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|No Escolarizado|Presencial|Vespertina|No escolarizado|Mestiza|No aplica|No Aplica|NO|0|Terrestre|0|1|Activa
11H01198|PARCIALIDAD DE LOS PALTAS|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|41|3|Activa
11H01199|LAURO GUERRERO BECERRA|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|158|20|Activa
11H01178|JOSE MARIA ALDEAN|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|15|1|Activa
11H01180|ESTHER CARRION|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|10|1|Activa
11H01181|ANDRES BELLO|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|8|1|Activa
11H01182|NICANOR GUERRERO|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|12|1|Activa
11H01183|FRANCISCO RODRIGUEZ|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|15|1|Activa
11H01184|EMILIANO GUERRERO|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|38|3|Activa
11H01185|MARIANO DE JESUS MUIMA JARA|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|13|1|Activa
11H01186|ESCUELA GUACHANAMA|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|8|1|Activa
11H01188|MANUEL DE JESUS VARGAS GUALAN|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|30|2|Activa
11H01189|VIRGILIO A LUDEÑA|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|3|1|Activa
11H01190|GARCILAZO DE LA VEGA|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|22|2|Activa
11H01195|VICENTE ANDA AGUIRRE|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|13|2|Activa
11H01187|BELISARIO QUEVEDO|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04|SI|0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|38|4|Activa
11H01194|29 DE MAYO|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03|11D03C04|SI|0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|75|11|Activa
11H01228|DR. FRAY PEDRO RODRIGEZ DE AGUAYO|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|0|Terrestre|15|1|Activa
11H01919|UNIDAD EDUCATIVA A DISTANCIA DE LOJA  EXT HNO MIGUEL FEBRES CORDERO|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05||0|Fiscomisional|SIERRA|Hispana|Popular Permanente|A Distancia|Matutina|Educación Básica y Bachillerato|Mestiza|NULL|NULL|NO|0|Terrestre|35|4|Activa
11H01212|CONQUISTADORES PALTENSES|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|7|1|Activa
11H01213|MIGUEL ANGEL RODRIGUEZ|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|11|1|Activa
11H01214|CIUDAD DE ASUNCION|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|4|1|Activa
11H01215|HUMBERTO VACA GOMEZ|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|12|1|Activa
11H01216|GRECIA|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|12|2|Activa
11H01217|CIUDAD DE MANAGUA|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|13|2|Activa
11H01219|LUZ TORRES DE LUDENA|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|8|1|Activa
11H01221|PROFESORA ROSARIO PALACIOS|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|8|1|Activa
11H01223|SANTOS EFRAIN ELIZALDE|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|11|1|Activa
11H01225|DR JOSE MIGUEL MORA REYES|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|6|1|Activa
11H01226|D  BERNARDO RIOFRIO|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|11|1|Activa
11H01227|REPUBLICA DE SURINAN|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|5|1|Activa
11H01229|PROVINCIA DE PAZTAZA|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|10|2|Activa
11H01218|ESCUELA FISCAL MIXTA BOGOTA|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05|SI|0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|183|10|Activa
11H01222|COLEGIO TECNICO AGROPECUARIO ORIANGA|11|LOJA|1109|PALTAS|110956|ORIANGA|Zona 7|PALTAS|11D03|11D03C05|SI|0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|151|13|Activa
11H01907|SENDEROS DEL SABER|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C03_c||2|Fiscal|SIERRA|Hispana|No Escolarizado|Presencial|Vespertina|No escolarizado|Mestiza|NULL|NULL|NO|0|Terrestre|0|1|Activa
11H01179|BRAULIO BARILLAS|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C03_c||2|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|17|2|Activa
11H01192|BENJAMIN AYORA|11|LOJA|1109|PALTAS|110952|GUACHANAMA|Zona 7|PALTAS|11D03||||Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|||Terrestre|6|1|Activa
11H01659|ABRAHAM LINCOLN|11|LOJA|1114|PINDAL|111451|CHAQUINAL|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|15|2|Activa
11H01660|CIUDAD DE PINDAL|11|LOJA|1114|PINDAL|111451|CHAQUINAL|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|16|2|Activa
11H01661|LUZ ANGELICA MARTINEZ|11|LOJA|1114|PINDAL|111451|CHAQUINAL|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|41|3|Activa
11H01662|NATIVIDAD PARRALES|11|LOJA|1114|PINDAL|111451|CHAQUINAL|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|9|1|Activa
11H01663|MANUEL ELICIO FLOR|11|LOJA|1114|PINDAL|111451|CHAQUINAL|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|4|1|Activa
11H01664|SOLDADO VICENTE ARNULFO ROSERO PALACIOS|11|LOJA|1114|PINDAL|111451|CHAQUINAL|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|9|1|Activa
11H01665|JOSE MIGUEL ZARATE|11|LOJA|1114|PINDAL|111451|CHAQUINAL|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|37|4|Activa
11H01666|COLEGIO RAMON RIOFRIO BUSTAMANTE|11|LOJA|1114|PINDAL|111451|CHAQUINAL|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|129|9|Activa
11H01667|JUAN PIO MONTUFAR|11|LOJA|1114|PINDAL|111452|12 DE DICIEMBRE|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|96|7|Activa
11H01668|SEGUNDO CUEVA CELI|11|LOJA|1114|PINDAL|111452|12 DE DICIEMBRE|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|19|2|Activa
11H01669|ROSA ELENA TRANSITO AMAGUAÑA|11|LOJA|1114|PINDAL|111452|12 DE DICIEMBRE|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|13|1|Activa
11H01670|ANTONIO NEUMANE|11|LOJA|1114|PINDAL|111452|12 DE DICIEMBRE|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|18|1|Activa
11H01671|MONTECRISTI|11|LOJA|1114|PINDAL|111452|12 DE DICIEMBRE|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|35|1|Activa
11H01672|FRAY JODOCO RICKE|11|LOJA|1114|PINDAL|111452|12 DE DICIEMBRE|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|8|1|Activa
11H01673|DOLORES SUCRE|11|LOJA|1114|PINDAL|111452|12 DE DICIEMBRE|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|36|3|Activa
11H01674|VICTOR EFREN PILCO|11|LOJA|1114|PINDAL|111452|12 DE DICIEMBRE|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|32|2|Activa
11H01676|MAURO BUSTAMANTE|11|LOJA|1114|PINDAL|111452|12 DE DICIEMBRE|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|16|1|Activa
11H01677|PEDRO JOSE ARTETA|11|LOJA|1114|PINDAL|111452|12 DE DICIEMBRE|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|10|1|Activa
11H01680|TUNGURAHUA|11|LOJA|1114|PINDAL|111452|12 DE DICIEMBRE|Zona 7|CELICA – PINDAL – PUYANGO|11D04|11D04C06||0|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|16|2|Activa
